categorysource,measuregas,unit,party,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
4BLVST,EMCH4,Gg,MT,1.36498622,1.28440622,1.29740384,1.32695824,1.30634984,1.2783271,1.33173792,1.3763407,1.31980028,1.34281404,1.58285406,1.579967833,1.54068144,1.445001608,1.517535908,1.447566801,1.435083281,1.492922859,1.338752819,1.304923659,1.280003727,1.037979007,0.870883487
4BLVST,EMCH4,Gg,NL,145.3599633,146.3428519,143.3775105,146.3230823,140.205471,151.8311918,149.8733152,147.165452,142.7352428,140.0985878,137.9137934,134.4249729,129.6592263,123.5577991,126.2083953,126.0284417,125.9633866,127.0897715,130.0667643,140.0154012,137.8879597,125.4061462,125.1466215
4BLVST,EMCH4,Gg,PL,159.2666798,169.9758303,166.0047177,144.7226935,147.4466873,149.8830399,139.0430948,137.9551834,142.1699868,142.1441875,133.6720651,133.60758,149.1101163,150.2702184,144.8369491,154.5527473,161.7592173,161.6192644,146.5725594,141.2914398,140.9159186,133.6497209,119.8084986
4BLVST,EMCH4,Gg,PT,56.30500573,58.87909274,59.17462035,59.68570529,59.28759793,58.75363631,56.84674428,56.71126921,57.06770436,57.66002226,56.34421499,54.2026445,51.60363176,49.65003145,49.55100306,49.38205713,50.01652204,50.20274887,50.412574,50.45114959,50.01965841,49.4013488,49.58924298
4BLVST,EMCH4,Gg,RO,80.49459999,47.59558078,38.70975607,38.30756562,32.19938409,31.81598805,31.86331112,24.38858755,23.67054227,19.8674779,19.07077619,24.50263237,31.09410975,34.47832768,38.52774512,34.28923045,46.38375547,41.45457225,38.53987674,35.05581159,28.95856799,28.31374313,27.79807752
4BLVST,EMCH4,Gg,SE,11.86410273,11.71824018,12.16351451,12.96420683,13.12457488,13.20509497,13.44657606,13.39595276,13.11723756,12.71512292,12.27566246,13.77751696,13.65158051,14.51916213,14.60918837,16.04441011,15.83541076,15.42146998,15.29375982,14.87514962,14.94315891,15.19232182,14.9072147
4BLVST,EMCH4,Gg,SI,22.51575497,20.83303742,22.91121281,22.33377228,22.26640859,20.23897113,19.2326901,19.68504747,20.45637456,18.37659443,20.43703435,20.5004925,22.19548738,21.49611283,20.22457868,20.40875304,20.81225918,21.50083552,20.09869369,20.42040511,20.09743881,19.27299926,18.64480347
4BLVST,EMCH4,Gg,SK,22.4445574,20.77977646,18.62853554,17.03114183,16.07892225,16.4101712,15.570171,14.30033765,12.71725182,12.28440641,11.90647344,11.91793607,12.02686423,11.4271623,9.880847731,9.643610269,9.381053268,8.714405432,7.794545909,7.806455146,7.533622812,6.931720627,7.218084786
4BLVST,EMN2O,Gg,AT,3.012887263,3.012827459,2.929581757,2.962682976,2.984191885,3.079056078,3.044170273,3.042814019,3.046069212,3.030375878,2.987826573,2.980446663,2.937891274,2.945942204,2.953891373,2.930165178,2.934808745,2.960518593,2.96219901,2.996241211,3.010434804,2.978099971,2.959376315
4BLVST,EMN2O,Gg,BE,3.102485488,3.093085034,3.061540835,3.127974634,3.147999348,3.200818326,3.185304107,3.176262478,3.153616344,3.168900312,2.875993865,2.855374686,2.757455438,2.621230821,2.616752532,2.566600783,2.513268617,2.499158277,2.488685355,2.49929212,2.528818222,2.48639821,2.470016048
4BLVST,EMN2O,Gg,BG,5.027300639,4.685924077,4.199380377,3.574756439,3.110899797,2.79412262,2.615493566,2.517773667,2.385482391,2.454143352,2.344302491,2.065004661,2.098461731,2.252137033,2.2506144,2.171140646,2.117259281,2.06238092,1.947600301,1.831670495,1.745854822,1.730049971,1.700617758
4BLVST,EMN2O,Gg,CY,0.39992676,0.40001504,0.40404736,0.419254944,0.42586168,0.44227512,0.4657098,0.50383084,0.51066492,0.524214,0.5522748,0.605941504,0.643593024,0.595410544,0.56810496,0.516671778,0.46149776,0.510082198,0.494495679,0.467001768,0.494526889,0.487757959,0.493802582
4BLVST,EMN2O,Gg,CZ,5.511019002,5.230405145,4.712240808,4.194570599,3.733446701,3.465158519,3.649043409,3.536304382,3.349378911,3.385593691,3.129351716,2.992483327,2.813352808,2.665312276,2.577421773,2.460863149,2.42262706,2.41295136,2.371293116,2.255486238,2.200645257,2.141500064,2.131872812
4BLVST,EMN2O,Gg,DE,12.53772733,11.11865267,10.94383756,10.95452003,10.23709188,10.25883187,10.3106422,10.05089812,9.842655986,9.776610978,9.73117589,9.935681651,9.70248261,9.636806166,9.457090956,9.481292156,9.322726441,9.367292435,9.40466544,9.399760008,9.22821049,9.017247858,8.993793364
4BLVST,EMN2O,Gg,DK,1.934780674,1.921013457,1.939710333,1.929013911,1.876438468,1.825515119,1.822549802,1.843593056,1.87184521,1.833506588,1.733500754,1.739101461,1.733401151,1.680570773,1.720916759,1.653024405,1.542271506,1.546527255,1.474616721,1.364740008,1.361814427,1.298388404,1.260546285
4BLVST,EMN2O,Gg,EE,0.989837749,0.926748787,0.782578875,0.628540978,0.576903355,0.513390008,0.469002807,0.466687742,0.451719437,0.38944971,0.388061615,0.401392104,0.380632387,0.360773035,0.360791086,0.35111532,0.3426373,0.333430004,0.343025688,0.333326229,0.334802238,0.33766546,0.345889691
4BLVST,EMN2O,Gg,ES,6.073985375,6.145819798,6.101685604,6.08004749,6.288482343,5.98433048,6.421518646,6.350734156,6.516500211,6.489204627,6.76644081,7.116967659,6.948014313,6.972190062,6.919646796,6.800477272,6.897452893,7.041207435,6.930484131,6.917197601,7.020412874,6.782156917,6.363726351
4BLVST,EMN2O,Gg,FI,1.569936704,1.456826689,1.428885513,1.435909548,1.459346843,1.423668694,1.450338272,1.490827615,1.455201073,1.410992452,1.404394222,1.328827852,1.370011319,1.386230787,1.353614305,1.356973199,1.339725503,1.331869453,1.305380849,1.356827428,1.375057135,1.347566533,1.340596261
4BLVST,EMN2O,Gg,FR,20.94309631,20.73436825,20.49894471,20.42449076,20.53962716,20.42034972,20.15882637,19.79555615,19.46071576,19.02760036,19.23969868,18.94119108,18.42986322,17.80265757,17.24327918,16.91384148,16.65150184,16.58465729,16.60259345,16.50330577,16.45889979,16.15588377,16.03884526
4BLVST,EMN2O,Gg,GB,10.79471081,11.17207976,11.05646508,11.13293675,11.20242396,11.25120632,11.63352359,12.07876699,11.9118321,11.58731362,11.30186152,11.0007574,10.41941833,10.40681991,10.36375702,9.893028362,9.719250565,9.366953197,9.105065514,8.818487755,8.711525216,8.638922395,8.579392106
4BLVST,EMN2O,Gg,GR,0.981990712,0.965214613,0.947069872,0.883542834,0.864174411,0.847637291,0.872652816,0.867654568,0.871388989,0.86556691,0.85532948,0.84569911,0.859637569,0.880524165,0.896408085,0.908897007,0.910924415,0.900637295,0.874166344,0.875644652,0.877359673,0.884666535,0.864123592
4BLVST,EMN2O,Gg,HR,1.23175456,1.14508247,0.911378693,0.891011749,0.830445478,0.780555112,0.734055149,0.721497237,0.702851381,0.718670477,0.696979542,0.704212464,0.686667902,0.718718261,0.73469765,0.722794224,0.899155681,0.876340633,0.824458751,0.822664505,0.775113739,0.779324694,0.778908169
4BLVST,EMN2O,Gg,HU,5.659526408,5.246788312,4.605030857,3.910421953,3.54454358,3.517560649,3.347871498,3.304854966,3.383367036,3.389536861,3.541053516,3.446949777,3.407352804,3.398121865,3.291981646,3.180133915,3.049868435,2.982616937,2.892410464,2.806578877,2.78344456,2.739719077,2.747590659
4BLVST,EMN2O,Gg,IE,1.403569055,1.455730792,1.466526915,1.46797846,1.490183413,1.506862205,1.566749956,1.622830975,1.66038536,1.598225118,1.526645036,1.540581213,1.531014003,1.524617423,1.53864693,1.55668498,1.521013923,1.493263892,1.505266897,1.497526428,1.448559158,1.418313611,1.496873684
4BLVST,EMN2O,Gg,IT,12.69094322,12.66693892,12.12908142,12.01000876,11.96147274,12.22877988,12.36342316,12.46978279,12.72494544,12.91646627,12.48674952,12.93645333,12.4544089,12.35826108,12.01224879,11.98990443,11.6378539,12.21096063,12.19693411,12.31721614,11.95481847,11.97808402,12.07111097
4BLVST,EMN2O,Gg,LT,2.855646605,2.641878872,1.958462879,1.599133186,1.35924983,1.258932147,1.236753475,1.265618564,1.098205804,1.022690433,0.90387229,0.914129138,0.941517797,0.978789162,0.967206534,0.982703622,1.007044882,1.010780508,0.962397812,0.906291859,0.88760307,0.850214002,0.848948238
4BLVST,EMN2O,Gg,LU,0.133485155,0.114946849,0.104807566,0.103373866,0.099096465,0.102213076,0.10359147,0.097762154,0.092664344,0.078226205,0.0764667,0.076478889,0.07277547,0.07404244,0.073661079,0.079222839,0.083360748,0.091078769,0.098389836,0.104753071,0.111421349,0.107252641,0.104272397
4BLVST,EMN2O,Gg,LV,1.837907841,1.764526986,1.415679079,0.881075111,0.754458403,0.748450327,0.693749504,0.650213267,0.598351315,0.530818606,0.518021274,0.537393008,0.53874016,0.509466172,0.494930298,0.495756507,0.470142549,0.479864176,0.453818109,0.447594445,0.418107539,0.393982789,0.396212055
4BLVST,EMN2O,Gg,MT,0.015130785,0.014499549,0.014597078,0.014828484,0.014670088,0.014423484,0.01485034,0.015197606,0.014761036,0.0149445,0.018257218,0.017520564,0.016998374,0.01593125,0.016853862,0.016419956,0.016365832,0.017014027,0.015449174,0.014783428,0.013869986,0.012054658,0.012140786
4BLVST,EMN2O,Gg,NL,3.814575608,4.068663826,4.143004203,4.041586589,3.780806382,3.758838318,3.590821301,3.500480413,3.438052312,3.482938645,3.255691116,3.158834717,3.137220974,2.697340435,2.837759026,2.971476876,2.868480247,3.083624916,3.179325959,3.217448794,3.24016764,3.394147637,3.249655988
4BLVST,EMN2O,Gg,PL,25.57560774,24.3487719,23.21143215,21.21035429,21.36632468,21.06341518,20.04391551,20.51798733,21.07319716,20.19688121,18.78749191,18.36844032,18.81520524,18.32257795,17.27631724,17.66790651,18.28258934,18.21622615,17.35287354,16.64507929,16.77788454,16.46288781,16.77788454
4BLVST,EMN2O,Gg,PT,1.706329026,1.690318513,1.654917739,1.61883699,1.590347038,1.562725555,1.527465802,1.492987784,1.492506004,1.538539624,1.541144199,1.478845762,1.40352238,1.301124752,1.237967301,1.188842622,1.130156134,1.061817382,1.020624693,0.995629827,0.968029238,0.961389039,0.950082542
4BLVST,EMN2O,Gg,RO,6.838118743,5.909536749,5.20235602,5.093301859,4.585415765,4.518900521,4.390379582,4.082509075,4.015345873,3.503500934,2.892092182,3.096360753,3.315992361,3.611446183,4.22886401,4.69669588,4.430436586,4.708814607,4.905367121,4.507840726,3.975850666,3.89716154,3.917212461
4BLVST,EMN2O,Gg,SE,2.364123292,2.29873025,2.350399598,2.142401071,2.172957747,2.063712993,2.058957263,2.146791558,2.102897267,1.969565676,1.929198144,1.789469744,1.788008504,1.689731999,1.710218207,1.597415269,1.596022459,1.572742833,1.572100242,1.466621796,1.484721939,1.439957707,1.425178062
4BLVST,EMN2O,Gg,SI,0.842121674,0.800208528,0.763046089,0.682020826,0.663833627,0.679886175,0.664496212,0.658344309,0.647630169,0.644290608,0.644031572,0.621485724,0.628834791,0.571466709,0.531090453,0.533208704,0.510685054,0.531215044,0.49409207,0.487833305,0.453567846,0.431155966,0.442097283
4BLVST,EMN2O,Gg,SK,3.465540189,3.144515816,2.704390505,2.343282768,2.188723312,2.306573525,2.127338018,1.948646109,1.717664436,1.636325142,1.60124984,1.548328957,1.531671181,1.487705285,1.386134435,1.339542185,1.309460032,1.284462366,1.239114153,1.216144657,1.207884893,1.019890104,1.042043406
4BBUFF,EMCH4,Gg,AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,BG,0.2093985,0.2185335,0.2280645,0.2127285,0.17712,0.1391265,0.1231785,0.1131525,0.0989595,0.094131,0.0870615,0.0697995,0.063081,0.069138,0.071316,0.0727695,0.0740025,0.0774675,0.081855,0.0788985,0.078984,0.086076,0.08595
4BBUFF,EMCH4,Gg,CY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,CZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,DE,-999,-999,-999,-999,-999,-999,0.000307541,0.000917664,0.001527786,0.002132948,0.003184541,0.003100216,0.00374506,0.004434548,0.005064512,0.00588793,0.006567497,0.007643892,0.008893899,0.010471288,0.011716335,0.013293725,0.014032816
4BBUFF,EMCH4,Gg,DE,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
4BBUFF,EMCH4,Gg,DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,FR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,GR,0.007443,0.007788,0.008187,0.007446,0.006882,0.006381,0.006669,0.007164,0.00759,0.008151,0.008583,0.009024,0.009429,0.010272,0.010911,0.011748,0.012045,0.014388,0.015618536,0.016414357,0.017174464,0.018156321,0.019138179
4BBUFF,EMCH4,Gg,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,HU,9.53745E-05,9.53745E-05,9.53745E-05,9.53745E-05,9.53745E-05,0.000190749,0.000286124,0.000381498,0.000476873,0.000572247,0.000667622,0.000762996,0.000858371,0.000953745,0.00104912,0.001144494,0.001239869,0.001335243,0.001303452,0.001406774,0.002408206,0.003495475,0.003195046
4BBUFF,EMCH4,Gg,IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,IT,1.150111265,0.994313833,1.240696556,1.203707328,1.288801372,1.773864343,2.044290012,1.921134771,2.246291606,2.43074395,2.249078716,2.662994762,2.609546643,2.885563878,2.704545454,2.520567795,2.759142305,3.517160928,3.607841695,4.137279271,4.489500639,4.349993887,4.094523886
4BBUFF,EMCH4,Gg,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,PL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,RO,0.084562071,0.068438547,0.05787811,0.056526625,0.054703693,0.054939417,0.053980805,0.050837818,0.049392044,0.04794627,0.045101867,0.044001821,0.045227586,0.04552617,0.044311005,0.058231585,0.052507857,0.041637861,0.039309521,0.039331776,0.033849103,0.027971422,0.027144864
4BBUFF,EMCH4,Gg,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,EMCH4,Gg,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,BG,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4BBUFF,IEFCH4,kg/head/yr,CY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,CZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,DE,-999,-999,-999,-999,-999,-999,4.960345,4.960345,4.960345,4.960345,4.960345,4.960345,4.960345,4.960345,4.960345,4.960345,4.960345,4.960345,4.960345,4.960345,4.960345,4.960345,4.960345
4BBUFF,IEFCH4,kg/head/yr,DE,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
4BBUFF,IEFCH4,kg/head/yr,DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,FR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,GR,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4BBUFF,IEFCH4,kg/head/yr,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,HU,0.953745,0.953745,0.953745,0.953745,0.953745,0.953745,0.953745,0.953745,0.953745,0.953745,0.953745,0.953745,0.953745,0.953745,0.953745,0.953745,0.953745,0.953745,0.953745,0.953745,0.953745,0.953745,0.953745
4BBUFF,IEFCH4,kg/head/yr,IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,IT,12.17048958,11.93654061,12.02225345,11.92970592,11.90028968,11.95294159,11.91602847,11.89626302,12.05894268,12.12456018,11.71395164,13.74278676,14.07234031,12.98236309,12.8668401,12.28987725,11.96334568,11.96528942,11.74622641,12.02672989,12.29710435,12.27417985,11.73683469
4BBUFF,IEFCH4,kg/head/yr,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,PL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,RO,1.309578008,1.309578008,1.309578008,1.309578008,1.309578008,1.309578008,1.309578008,1.309578008,1.309578008,1.309578008,1.309578008,1.309578008,1.309578008,1.309578008,1.311248041,1.299580097,1.293551851,1.294870669,1.306702156,1.314476851,1.330860403,1.319220003,1.341149396
4BBUFF,IEFCH4,kg/head/yr,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BBUFF,IEFCH4,kg/head/yr,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,BG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,CY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,CZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,FR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,GR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,PL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,EMCH4,Gg,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,BG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,CY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,CZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,FR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,GR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BCMLL,IEFCH4,kg/head/yr,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
